RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
103,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31401,2014,UGSYFREKU3,        -23.667,         29.600,     1250,2014333,2014334,2014340,2015035,2015090,2015090,2015,-99,4672,1265,1265,0,2021,.1424362,888,147.9813,.2706876,1.293654,-99.00000,-99,-99,-99,-99,-99,0,0,164,234,112,122,0,15,1,3,39,0,59,0,8,28,46,21,.6037729E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9243,9243,0,0,92575,92575,278.7500,.000000,28.54047,20.73955,41.68022,-99.00000,7.727549,5.615390,11.28523,-99.00000,119.7968,79.18773,32.43590,21.44068,121,29.86281,14.86529,21.93885,12.93293,380.0000,163.7000,225.2737,113.4033,112.0934,1,
104,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31501,2015,UGSYFREKU3,        -23.667,         29.600,     1250,2015333,2015334,2015340,2016032,2016085,2016085,2016,-99,5944,1356,1356,0,2230,.1734906,782,130.2502,.2280958,1.579653,-99.00000,-99,-99,-99,-99,-99,0,0,332,318,172,146,1,22,76,3,39,0,64,0,6,31,46,17,.6208049E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9241,9241,0,0,92564,92564,279.6016,.000000,17.92561,19.04565,34.47126,-99.00000,4.089264,4.344773,7.863724,-99.00000,152.4137,92.87708,34.76923,21.18750,116,30.19914,16.63534,22.59742,12.97898,380.0000,331.6000,312.0992,140.5747,172.4374,1,
105,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31601,2016,UGSYFREKU3,        -23.667,         29.600,     1250,2016333,2016334,2016340,2017037,-99,2017058,2017,-99,5853,459,459,0,1418,.6480449E-01,708,118.0023,.7839093E-01,1.856351,-99.00000,-99,-99,-99,-99,-99,0,0,263,303,176,128,4,34,8,3,39,0,62,1,4,29,50,5,.5107895E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9241,9241,0,0,92553,92553,283.0391,.000000,22.29726,19.82009,33.33698,-99.00000,1.748571,1.554310,2.614316,-99.00000,150.0777,94.40373,11.76923,7.403226,90,27.37445,16.23556,19.75556,13.20583,380.0000,262.5000,295.3080,120.4148,175.5717,1,
106,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31701,2017,UGSYFREKU3,        -23.667,         29.600,     1250,2017333,2017334,2017343,-99,-99,2017362,2017,-99,202,0,0,0,0,.000000,0,.000000,.000000,.3958868,-99.00000,-99,-99,-99,-99,-99,0,0,53,58,7,51,0,10,71,2,26,0,8,0,25,10,7,0,.1496262E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9258,9258,0,0,92577,92577,98.48438,.000000,3.947721,4.036579,27.97652,-99.00000,.000000,.000000,.000000,-99.00000,7.773973,25.26541,.000000,.000000,28,22.58929,15.56071,21.48572,13.43184,380.0000,51.20000,50.07291,44.06433,7.224747,1,
107,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31801,2018,UGSYFREKU3,        -23.667,         29.600,     1250,2018333,2018334,2018339,2019032,-99,2019052,2019,-99,6266,525,525,0,1676,.5965083E-01,880,146.6461,.8376390E-01,1.913553,-99.00000,-99,-99,-99,-99,-99,0,0,245,306,202,104,5,12,9,3,39,0,64,0,4,29,50,5,.4616259E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9241,9241,0,0,92538,92538,278.9375,.000000,25.74309,21.00576,31.02188,-99.00000,2.156943,1.760015,2.599238,-99.00000,160.6633,97.90420,13.46154,8.203125,83,29.28795,16.80362,23.13253,13.24573,380.0000,243.4000,298.2929,98.07108,201.9822,1,
108,3,1,1,1,MZ,MZCER048,UGSY1501,N_33_33_33 Split         ,SYFER001,SYF31901,2019,UGSYFREKU3,        -23.667,         29.600,     1250,2019333,2019334,-99,-99,-99,2019333,2019,-99,0,0,0,0,0,.000000,0,.000000,.000000,.000000,-99.00000,-99,-99,-99,-99,-99,0,0,2,7,0,7,0,0,81,0,0,0,0,0,0,0,0,0,.1803646E-14,-99,-99,-99,-99,-99,-99,-99,-99,0,9267,9267,0,0,92670,92670,278.9375,.000000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99.00000,-99,
109,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38401,1984,UGSYFREKU3,        -23.667,         29.600,     1250,1984333,1984334,1984341,1985035,1985096,1985096,1985,-99,7389,2266,2266,0,3368,.2694004,841,140.2142,.3067496,1.736717,-99.00000,-99,-99,-99,-99,-99,0,0,382,313,195,118,39,116,1,4,40,0,73,1,5,39,59,29,.6572840E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9232,9232,0,0,92455,92455,380.9453,.000000,19.95819,23.82671,37.89016,-99.00000,6.121015,7.307459,11.62060,-99.00000,184.7131,101.2126,56.65000,31.04110,128,26.95937,16.10469,17.20937,12.88071,380.0000,370.2001,310.0941,115.4216,194.9985,1,
110,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38501,1985,UGSYFREKU3,        -23.667,         29.600,     1250,1985333,1985334,1985341,1986039,1986101,1986101,1986,-99,6969,1502,1502,0,2434,.1963046,765,127.5115,.2155193,1.902548,-99.00000,-99,-99,-99,-99,-99,0,0,194,254,144,110,0,4,23,4,40,0,68,0,6,34,59,21,.6401514E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9236,9236,0,0,92482,92482,332.9375,.000000,40.65689,27.98966,48.51270,-99.00000,8.763127,6.032850,10.45636,-99.00000,174.2148,102.4793,37.55000,22.08824,132,27.18181,15.05530,17.16136,12.82834,380.0000,171.4000,248.9702,105.4002,143.6447,1,
111,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38601,1986,UGSYFREKU3,        -23.667,         29.600,     1250,1986333,1986334,1986340,-99,-99,1987012,1987,-99,1616,0,0,0,0,.000000,0,.000000,.000000,1.806464,-99.00000,-99,-99,-99,-99,-99,0,0,220,124,39,84,3,55,126,3,30,0,36,1,10,17,32,0,.2655153E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9251,9251,0,0,92517,92517,151.7656,.000000,9.106672,13.67188,41.12817,-99.00000,.000000,.000000,.000000,-99.00000,53.85079,44.87566,.000000,.000000,43,26.47442,15.60930,16.38837,13.42399,380.0000,177.4000,118.1640,81.67942,39.28022,1,
112,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38701,1987,UGSYFREKU3,        -23.667,         29.600,     1250,1987333,1987334,1987340,1988038,1988101,1988101,1988,-99,8520,2524,2524,0,3831,.2781177,907,151.2441,.2962296,2.053988,-99.00000,-99,-99,-99,-99,-99,0,0,398,369,213,156,5,109,2,4,40,0,75,1,5,41,61,29,.7138490E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9230,9230,0,0,92438,92438,394.3281,.000000,21.42809,23.28324,39.97309,-99.00000,6.348088,6.897677,11.84206,-99.00000,212.9953,113.5975,63.10000,33.65333,132,26.65758,15.72121,16.01666,12.82834,380.0000,397.6000,365.9203,153.2541,213.1387,1,
113,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38801,1988,UGSYFREKU3,        -23.667,         29.600,     1250,1988333,1988334,1988343,1989041,1989116,1989116,1989,-99,5836,1494,1494,0,2082,.3044223,491,81.77012,.2559066,1.870287,-99.00000,-99,-99,-99,-99,-99,0,0,301,319,173,146,1,61,6,4,40,0,68,1,5,34,53,21,.6451631E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9238,9238,0,0,92573,92573,330.9844,.000000,22.30166,18.42257,33.71416,-99.00000,5.708827,4.715850,8.630223,-99.00000,145.9086,85.82861,37.35000,21.97059,148,25.63987,13.41487,17.33649,12.68611,380.0000,261.7000,316.8040,143.9876,173.1126,1,
114,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF38901,1989,UGSYFREKU3,        -23.667,         29.600,     1250,1989333,1989334,1989341,1990042,1990105,1990105,1990,-99,8344,2584,2584,0,3660,.2835865,911,151.8815,.3097027,1.800879,-99.00000,-99,-99,-99,-99,-99,0,0,304,360,199,162,1,20,10,4,40,0,73,0,5,38,60,28,.6287003E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9234,9234,0,0,92475,92475,357.2500,.000000,28.88346,23.79888,41.99772,-99.00000,8.944271,7.369740,13.00533,-99.00000,208.6108,114.3073,64.60000,35.39726,136,26.51323,15.07353,16.70662,12.78945,380.0000,288.9000,350.6229,153.1102,198.6877,1,
115,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39001,1990,UGSYFREKU3,        -23.667,         29.600,     1250,1990333,1990334,1990341,1991036,1991102,1991102,1991,-99,9232,2989,2989,0,4302,.2994903,998,166.3267,.3237270,2.075313,-99.00000,-99,-99,-99,-99,-99,0,0,414,391,229,161,4,61,45,4,40,0,80,2,7,49,67,33,.7077618E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9222,9222,0,0,92318,92318,456.4062,.000000,22.29522,24.03311,40.24543,-99.00000,7.218063,7.780704,13.02943,-99.00000,230.8113,115.4057,74.72500,37.36250,133,27.05639,14.88872,16.80150,12.81866,380.0000,414.1000,384.1555,156.1163,229.4038,1,
116,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39101,1991,UGSYFREKU3,        -23.667,         29.600,     1250,1991333,1991334,1991341,1992034,1992089,1992089,1992,-99,7349,1597,1597,0,2761,.1599598,998,166.3920,.2173155,2.147224,-99.00000,-99,-99,-99,-99,-99,0,0,176,241,141,100,2,19,1,4,40,0,67,1,6,34,60,22,.5949448E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9236,9236,0,0,92453,92453,334.0703,.000000,41.68228,31.09712,52.13801,-99.00000,9.058423,6.758048,11.33067,-99.00000,183.7147,109.6804,39.92500,23.83582,120,28.99250,15.97750,17.52334,12.94223,380.0000,176.3000,236.3108,95.60497,140.9449,1,
117,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39201,1992,UGSYFREKU3,        -23.667,         29.600,     1250,1992333,1992334,1992340,1993032,1993082,1993082,1993,-99,5269,1320,1320,0,1871,.1716256,769,128.2072,.2505398,1.647341,-99.00000,-99,-99,-99,-99,-99,0,0,203,243,126,117,0,7,40,4,40,0,63,0,6,30,54,21,.6209542E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9240,9240,0,0,92503,92503,286.3203,.000000,32.09192,22.09237,41.97193,-99.00000,8.038977,5.534104,10.51390,-99.00000,131.7374,83.64276,33.00000,20.95238,114,28.02632,18.46228,16.91842,13.00980,380.0000,164.2000,238.5210,113.0996,125.5480,1,
118,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39301,1993,UGSYFREKU3,        -23.667,         29.600,     1250,1993333,1993334,1993340,1994039,1994105,1994105,1994,-99,7016,1749,1749,0,2869,.1977784,884,147.3701,.2492580,1.738899,-99.00000,-99,-99,-99,-99,-99,0,0,161,240,139,101,0,8,0,4,40,0,67,0,6,33,57,24,.6543927E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9237,9237,0,0,92507,92507,322.9844,.000000,43.52367,29.70305,50.53658,-99.00000,10.84988,7.404580,12.59810,-99.00000,175.4004,104.7166,43.72500,26.10448,136,26.75148,14.90662,16.99706,12.78945,380.0000,161.2000,236.2052,97.43930,138.8304,1,
119,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39401,1994,UGSYFREKU3,        -23.667,         29.600,     1250,1994333,1994334,1994340,1995037,1995102,1995102,1995,-99,7577,1850,1850,0,2720,.2410642,767,127.9037,.2441420,1.959920,-99.00000,-99,-99,-99,-99,-99,0,0,321,305,170,135,8,79,15,4,40,0,70,2,5,38,60,23,.6249433E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9233,9233,0,0,92445,92445,362.1562,.000000,23.64266,25.16816,44.62589,-99.00000,5.772230,6.144672,10.89517,-99.00000,189.4369,108.2496,46.25000,26.42857,133,27.13384,15.18421,16.93684,12.81866,380.0000,320.5000,301.0738,132.2735,169.8000,1,
120,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39501,1995,UGSYFREKU3,        -23.667,         29.600,     1250,1995333,1995334,1995341,1996042,1996121,1996121,1996,-99,9980,3669,3669,0,5066,.3683008,996,166.0361,.3676438,2.084551,-99.00000,-99,-99,-99,-99,-99,0,0,381,352,226,126,13,95,8,4,40,0,81,1,5,47,69,39,.6807195E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9224,9224,0,0,92371,92371,453.2969,.000000,26.42301,28.75555,44.14977,-99.00000,9.714059,10.57159,16.23106,-99.00000,249.4992,123.2095,91.72500,45.29630,152,25.30789,13.51842,16.47303,12.63141,380.0000,377.7000,347.0624,121.5781,226.0480,1,
121,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39601,1996,UGSYFREKU3,        -23.667,         29.600,     1250,1996333,1996334,1996341,1997034,1997101,1997101,1997,-99,8548,2861,2861,0,4091,.3056435,936,156.0327,.3347422,1.811002,-99.00000,-99,-99,-99,-99,-99,0,0,484,410,215,195,24,123,13,4,40,0,78,3,5,46,64,33,.8956776E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9225,9225,0,0,92360,92360,436.0938,.000000,18.01125,20.98876,39.72887,-99.00000,6.028234,7.024788,13.29697,-99.00000,213.7034,109.5915,71.52500,36.67949,133,26.90150,15.49399,17.25940,12.83288,380.0000,474.6000,407.2721,193.3380,215.1618,1,
122,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39701,1997,UGSYFREKU3,        -23.667,         29.600,     1250,1997333,1997334,1997340,1998024,1998076,1998076,1998,-99,6266,1707,1707,0,2466,.1934172,882,147.0733,.2723878,1.737773,-99.00000,-99,-99,-99,-99,-99,0,0,264,278,168,109,12,0,62,4,40,0,70,0,5,35,60,26,.6115446E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9235,9235,0,0,92422,92422,325.7734,.000000,23.77097,22.87729,37.21398,-99.00000,6.475720,6.232263,10.13788,-99.00000,156.6507,89.51469,42.67500,24.38571,107,29.49532,20.22243,18.05140,13.05885,380.0000,263.6000,273.8973,106.9090,168.3784,1,
123,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39801,1998,UGSYFREKU3,        -23.667,         29.600,     1250,1998333,1998334,1998343,1999039,1999106,1999106,1999,-99,7268,1536,1536,0,2281,.2295267,669,111.5198,.2113208,2.206659,-99.00000,-99,-99,-99,-99,-99,0,0,209,273,161,111,0,23,0,4,40,0,70,0,5,35,58,19,.5989631E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9236,9236,0,0,92505,92505,338.6953,.000000,34.79012,27.23595,45.04193,-99.00000,7.352800,5.756247,9.519495,-99.00000,181.6914,103.8237,38.40000,21.94286,137,26.66715,14.70438,17.74818,12.77967,380.0000,208.9000,266.8405,105.7115,161.3531,1,
124,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF39901,1999,UGSYFREKU3,        -23.667,         29.600,     1250,1999333,1999334,1999341,2000040,2000099,2000099,2000,-99,7001,1673,1673,0,2620,.2429848,689,114.7737,.2390062,1.777082,-99.00000,-99,-99,-99,-99,-99,0,0,659,431,219,212,28,195,91,4,40,0,83,3,7,53,61,23,.6356480E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9220,9220,0,0,92306,92306,480.5703,.000000,10.66584,16.56220,31.90325,-99.00000,2.548751,3.957768,7.623726,-99.00000,175.0264,84.35007,41.82500,20.15663,130,25.31692,17.66615,17.71077,12.84764,380.0000,656.3999,422.7130,204.9931,219.4465,1,
125,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30001,2000,UGSYFREKU3,        -23.667,         29.600,     1250,2000333,2000334,2000341,2001036,2001097,2001097,2001,-99,3131,675,675,0,825,.2719180,248,44.12199,.2156630,1.136465,-99.00000,-99,-99,-99,-99,-99,0,0,213,236,120,116,0,47,17,4,40,0,48,0,25,34,36,11,.6788766E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9234,9234,0,0,92381,92381,335.3750,.000000,14.67420,13.56498,26.16802,-99.00000,3.163074,2.923979,5.640606,-99.00000,78.28685,65.23904,16.87500,14.06250,129,27.76048,15.13333,16.08837,12.87120,380.0000,213.4000,230.8498,112.0635,119.6680,1,
126,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30101,2001,UGSYFREKU3,        -23.667,         29.600,     1250,2001333,2001334,2001341,2002036,2002097,2002097,2002,-99,8395,2357,2357,0,3747,.2334308,1010,168.3191,.2808170,2.004947,-99.00000,-99,-99,-99,-99,-99,0,0,261,313,203,110,4,30,0,4,40,0,71,1,5,38,59,26,.6566448E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9233,9233,0,0,92486,92486,371.2969,.000000,32.17698,27.00286,41.37757,-99.00000,9.034112,7.581412,11.61730,-99.00000,209.8743,118.2391,58.92500,33.19718,128,27.89453,15.16640,17.66250,12.86682,380.0000,260.9000,310.8920,108.1173,202.8870,1,
127,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30201,2002,UGSYFREKU3,        -23.667,         29.600,     1250,2002333,2002334,2002341,2003033,2003088,2003088,2003,-99,6003,1113,1113,0,1728,.2057076,541,90.16527,.1853911,2.024062,-99.00000,-99,-99,-99,-99,-99,0,0,219,270,171,99,6,17,13,4,40,0,69,0,5,35,58,16,.6391474E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9235,9235,0,0,92460,92460,344.2578,.000000,27.38492,22.80583,35.20282,-99.00000,5.077555,4.228527,6.527105,-99.00000,150.0694,86.99673,27.82500,16.13043,119,29.11345,16.34286,17.58572,12.95148,380.0000,219.2000,263.2122,94.34468,170.5197,1,
128,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30301,2003,UGSYFREKU3,        -23.667,         29.600,     1250,2003333,2003334,2003340,2004033,2004096,2004096,2004,-99,8952,2962,2962,0,4406,.2861885,1035,172.4736,.3308484,1.972473,-99.00000,-99,-99,-99,-99,-99,0,0,457,368,218,151,12,98,65,4,40,0,82,2,6,51,69,36,.6774285E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9220,9220,0,0,92280,92280,460.7656,.000000,19.60474,24.67631,41.14005,-99.00000,6.487078,8.165227,13.61297,-99.00000,223.7881,109.1649,74.05000,36.12195,127,27.13228,16.66299,15.82520,12.87637,380.0000,456.6000,362.7578,146.4975,217.5867,1,
129,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30401,2004,UGSYFREKU3,        -23.667,         29.600,     1250,2004333,2004334,2004340,2005032,2005089,2005089,2005,-99,5286,1027,1027,0,1453,.2024691,507,84.51976,.1942269,1.809981,-99.00000,-99,-99,-99,-99,-99,0,0,231,249,136,113,2,64,3,4,40,0,66,2,6,33,54,17,.6204879E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9237,9237,0,0,92490,92490,326.7812,.000000,23.05445,21.58868,38.82130,-99.00000,4.478848,4.194089,7.541914,-99.00000,132.1597,80.09677,25.67500,15.56061,121,28.65207,16.66033,16.53471,12.94627,380.0000,229.3000,244.8684,108.8055,136.1723,1,
130,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30501,2005,UGSYFREKU3,        -23.667,         29.600,     1250,2005333,2005334,2005341,2006035,2006100,2006100,2006,-99,8524,3244,3244,0,4482,.3011639,1077,179.5118,.3805644,1.865952,-99.00000,-99,-99,-99,-99,-99,0,0,369,357,203,153,6,40,52,4,40,0,80,1,6,48,69,41,.6928271E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9223,9223,0,0,92298,92298,449.9219,.000000,23.11150,24.26723,41.93526,-99.00000,8.796096,9.235959,15.96030,-99.00000,213.0880,106.5440,81.10000,40.55000,131,26.47099,15.94733,15.60687,12.83801,380.0000,368.8000,351.2358,148.9325,203.2543,1,
131,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30601,2006,UGSYFREKU3,        -23.667,         29.600,     1250,2006333,2006334,2006341,2007036,2007090,2007090,2007,-99,5029,1141,1141,0,1789,.1377426,828,138.0276,.2268509,1.848406,-99.00000,-99,-99,-99,-99,-99,0,0,171,203,107,96,0,40,14,4,40,0,61,1,8,31,52,19,.6502173E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9239,9239,0,0,92503,92503,303.4766,.000000,29.47583,25.62959,46.88958,-99.00000,6.688159,5.815434,10.63939,-99.00000,125.7144,82.43569,28.52500,18.70492,121,29.56943,15.41405,17.39587,12.93293,380.0000,170.6000,196.2020,89.35276,107.2430,1,
132,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30701,2007,UGSYFREKU3,        -23.667,         29.600,     1250,2007333,2007334,2007341,2008040,2008109,2008109,2008,-99,8599,2994,2994,0,4178,.3190553,938,156.4143,.3481942,2.126790,-99.00000,-99,-99,-99,-99,-99,0,0,378,370,201,169,24,31,40,4,40,0,79,0,6,45,65,35,.6341580E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9226,9226,0,0,92355,92355,428.1094,.000000,22.75597,23.49414,42.78815,-99.00000,7.922732,8.179735,14.89715,-99.00000,214.9870,108.8542,74.85000,37.89874,140,26.37572,14.09214,16.09857,12.75023,380.0000,377.9000,366.0265,166.2517,200.9780,1,
133,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30801,2008,UGSYFREKU3,        -23.667,         29.600,     1250,2008333,2008334,2008340,2009030,2009091,2009091,2009,-99,9042,3144,3144,0,4614,.2862169,1099,183.1053,.3477714,1.789193,-99.00000,-99,-99,-99,-99,-99,0,0,318,383,242,141,3,6,12,4,40,0,76,0,5,41,59,32,.6591720E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9231,9231,0,0,92450,92450,387.3906,.000000,28.43325,24.14924,37.34668,-99.00000,9.886793,8.397162,12.98617,-99.00000,226.0443,118.9707,78.60000,41.36842,123,28.02032,16.70162,21.32602,12.92773,380.0000,318.0000,374.4122,133.5228,242.1037,1,
134,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF30901,2009,UGSYFREKU3,        -23.667,         29.600,     1250,2009333,2009334,2009340,2010034,2010091,2010091,2010,-99,7240,1954,1954,0,3288,.1839252,1063,177.0914,.2699286,1.618366,-99.00000,-99,-99,-99,-99,-99,0,0,219,272,177,95,13,20,0,4,40,0,66,0,7,33,51,22,.5904787E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9239,9239,0,0,92553,92553,320.6562,.000000,34.44359,27.34125,41.01066,-99.00000,9.295907,7.379072,11.06828,-99.00000,181.0011,109.6976,48.85000,29.60606,122,29.52541,15.50246,21.79262,12.92360,380.0000,210.2000,264.8029,88.36152,176.5405,1,
135,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF31001,2010,UGSYFREKU3,        -23.667,         29.600,     1250,2010333,2010334,2010340,2011038,2011095,2011095,2011,-99,4100,572,572,0,830,.1896786,302,52.42314,.1395417,1.649861,-99.00000,-99,-99,-99,-99,-99,0,0,342,252,123,129,19,112,46,4,40,0,60,2,8,30,42,9,.6248132E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9242,9242,0,0,92577,92577,274.5547,.000000,12.05619,16.74106,33.28660,-99.00000,1.681858,2.335405,4.643535,-99.00000,102.5078,68.33850,14.30000,9.533334,126,28.64365,15.02619,21.82619,12.88588,380.0000,340.1000,244.9254,122.1357,123.1820,1,
136,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF31101,2011,UGSYFREKU3,        -23.667,         29.600,     1250,2011333,2011334,2011341,2012035,2012090,2012090,2012,-99,2878,334,334,0,445,.1446947,230,42.34225,.1158708,1.529773,-99.00000,-99,-99,-99,-99,-99,0,0,85,155,92,63,1,17,0,4,40,0,34,0,32,26,26,4,.6171306E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9244,9244,0,0,92640,92640,260.3906,.000000,33.94120,18.98031,31.29813,-99.00000,3.938679,2.202555,3.631966,-99.00000,71.95535,84.65336,8.350000,9.823529,121,30.14214,14.88264,22.17934,12.93293,380.0000,84.80000,151.6421,59.73945,91.96120,1,
137,4,1,1,1,MZ,MZCER048,UGSY1501,N_25_25_25_25 Split      ,SYFER001,SYF31201,2012,UGSYFREKU3,        -23.667,         29.600,     1250,2012333,2012334,2012341,2013035,2013098,2013098,2013,-99,8754,2702,2702,0,4154,.2752127,982,163.6201,.3086486,1.625280,-99.00000,-99,-99,-99,-99,-99,0,0,413,383,242,141,22,67,27,4,40,0,72,1,5,39,55,26,.6309911E-01,-99,-99,-99,-99,-99,-99,-99,-99,0,9234,9234,0,0,92519,92519,370.4531,.000000,21.21083,23.33223,36.13379,-99.00000,6.547130,7.201939,11.15339,-99.00000,218.8427,121.5793,67.55000,37.52778,130,28.83462,14.40308,21.29847,12.86166,380.0000,412.7000,375.1768,133.8965,242.2583,1,
